codeCommune,nom,codePostal,longitude,latitude
59,lacollonge,90150,6.96667,47.6667
19,bretagne-90,90130,7,47.6
64,lepuix-neuf,90100,7.1,47.5333
83,recouvrance,90140,6.98333,47.5667
319,janvry-91,91640,2.15,48.65
114,brunoy,91800,2.5,48.7
85,boissy-sous-saint-yon,91790,2.21667,48.55
661,villebon-sur-yvette,91940,2.25,48.7
414,monnerville,91930,2.05,48.35
273,gironville-sur-essonne,91720,2.37806,48.3731
556,saint-hilaire-91,91780,2.06667,48.4333
228,evry-91,91090,2.45,48.6333
332,leudeville,91630,2.31667,48.5667
629,valpuiseaux,91720,2.31667,48.3833
200,dourdan,91410,2.01667,48.5333
222,estouches,91660,2.13333,48.3
201,draveil,91210,2.41667,48.6833
374,marolles-en-beauce,91150,2.2,48.3667
386,mennecy,91540,2.43333,48.5667
286,grigny-91,91350,2.38333,48.65
649,vert-le-petit,91710,2.36667,48.55
463,oncy-sur-ecole,91490,2.47334,48.3831
294,guillerval,91690,2.1,48.3667
689,wissous,91320,2.33333,48.7333
639,vayres-sur-essonne,91820,2.35889,48.4328
1,abbeville-la-riviere,91150,2.16667,48.35
41,avrainville-91,91630,2.25,48.5667
521,ris-orangis,91000,2.41667,48.65
122,bures-sur-yvette,91440,2.16667,48.7
477,palaiseau,91120,2.25,48.7167
21,arpajon,91290,2.25,48.5833
293,guigneville-sur-essonne,91590,2.35306,48.4675
216,epinay-sur-orge,91360,2.33333,48.6667
67,blandy-91,91150,2.25833,48.3167
97,boussy-saint-antoine,91800,2.53333,48.6833
659,villabe,91100,2.45,48.5833
665,ville-du-bois,91620,2.26667,48.65
17,angervilliers,91470,2.06667,48.5833
204,echarcon,91540,2.4,48.5667
468,ormoy-91,91540,2.43333,48.5667
129,cerny,91590,2.31667,48.4667
645,verrieres-le-buisson,91370,2.26667,48.75
80,boissy-le-cutte,91590,2.28333,48.4667
191,crosne,91560,2.45,48.7167
408,moigny-sur-ecole,91490,2.45695,48.4328
347,longpont-sur-orge,91310,2.28333,48.6333
412,mondeville-91,91590,2.41667,48.4833
570,saint-michel-sur-orge,91240,2.3,48.6333
44,ballainvilliers,91160,2.28333,48.6667
666,villejust,91140,2.23333,48.6833
547,saint-escobille,91410,1.96667,48.4333
573,saint-pierre-du-perray,91280,2.5,48.6167
393,merobert,91780,2,48.4167
45,ballancourt-sur-essonne,91610,2.38556,48.5256
359,maisse,91720,2.38333,48.4
132,chamarande,91730,2.21667,48.5167
405,milly-la-foret,91490,2.46667,48.4
106,breux-jouy,91650,2.155,48.5595
494,plessis-pate,91220,2.31667,48.6167
38,auvers-saint-georges,91580,2.23333,48.4833
37,auvernaux,91830,2.48333,48.5333
435,morsang-sur-seine,91250,2.5,48.5667
657,vigneux-sur-seine,91270,2.41667,48.7
135,champcueil,91750,2.45,48.5167
182,courcouronnes,91080,2.4,48.6167
69,boigneville,91720,2.36667,48.3333
226,etrechy-91,91580,2.2,48.5
35,authon-la-plaine,91410,1.95,48.45
79,boissy-la-riviere,91690,2.15,48.3667
577,saintry-sur-seine,91250,2.5,48.6
425,montlhery,91310,2.26667,48.6333
235,fleury-merogis,91700,2.36667,48.6333
578,saint-sulpice-de-favieres,91910,2.18333,48.5333
631,varennes-jarcy,91480,2.55972,48.6781
654,videlles,91890,2.43333,48.4667
514,quincy-sous-senart,91480,2.53333,48.6667
473,orveau,91590,2.28333,48.45
284,granges-le-roi,91410,2.01667,48.5
275,gometz-le-chatel,91940,2.13333,48.6833
99,boutigny-sur-essonne,91820,2.3775,48.4359
390,mereville-91,91660,2.08333,48.3167
98,boutervilliers,91150,2.05,48.45
378,mauchamps,91730,2.18333,48.5333
312,igny-91,91430,2.21667,48.7333
687,viry-chatillon,91170,2.38333,48.6667
100,bouville-91,91880,2.3,48.4333
223,etampes,91150,2.15,48.4333
274,gometz-la-ville,91400,2.11667,48.6667
22,arrancourt,91690,2.16667,48.3333
64,bievres-91,91570,2.21667,48.75
198,d-huison-longueville,91590,2.33333,48.45
145,chatignonville,91410,1.93333,48.4667
195,dannemois,91490,2.46667,48.45
159,chevannes-91,91750,2.43333,48.5333
249,forges-les-bains,91470,2.1,48.6167
16,angerville-91,91670,2,48.3167
174,corbeil-essonnes,91100,2.48333,48.6
630,val-saint-germain,91530,2.06667,48.5667
508,puiselet-le-marais,91150,2.26667,48.4
75,bois-herpin,91150,2.23333,48.3667
471,orsay,91400,2.18333,48.7
617,tigery,91250,2.5,48.6333
244,fontenay-le-vicomte,91540,2.4,48.55
377,massy-91,91300,2.28333,48.7333
232,ferte-alais,91590,2.35,48.4833
691,yerres,91330,2.5,48.7167
479,paray-vieille-poste,91550,2.36667,48.7167
552,saint-germain-les-arpajon,91180,2.25,48.6
568,saint-maurice-montcouronne,91530,2.11667,48.5833
272,gif-sur-yvette,91190,2.13333,48.6833
511,pussay,91740,2,48.35
432,morangis-91,91420,2.33333,48.7
685,villiers-sur-orge,91700,2.3,48.65
248,foret-sainte-croix,91150,2.23333,48.3833
292,guibeville,91630,2.26667,48.5667
161,chilly-mazarin,91380,2.3,48.7
137,champmotteux,91150,2.31667,48.35
95,bouray-sur-juine,91850,2.3,48.5167
599,soisy-sur-ecole,91840,2.48333,48.4667
602,souzy-la-briche,91580,2.15,48.5333
457,norville-91,91290,2.26667,48.5833
215,epinay-sous-senart,91860,2.51667,48.6833
109,brieres-les-scelles,91150,2.13333,48.45
441,nainville-les-roches,91750,2.5,48.5
692,ulis,91940,2.1675,48.6823
27,athis-mons,91200,2.4,48.7167
333,leuville-sur-orge,91310,2.25,48.6167
600,soisy-sur-seine,91450,2.45,48.65
243,fontenay-les-briis,91640,2.15,48.6167
544,saint-cyr-la-riviere,91690,2.13333,48.35
340,lisses,91090,2.41667,48.6
47,baulne,91590,2.35,48.5
111,briis-sous-forges,91640,2.11667,48.6167
458,nozay-91,91620,2.23333,48.65
469,ormoy-la-riviere,91150,2.15,48.4
136,champlan,91160,2.26667,48.7
526,roinvilliers,91150,2.23333,48.35
519,richarville,91410,2,48.4667
186,courson-monteloup,91680,2.15,48.6
613,congerville-thionville,91740,1.99445,48.3778
363,marcoussis,91460,2.23333,48.6333
93,boullay-les-troux,91470,2.05,48.6833
247,foret-le-roi,91410,2.03333,48.4833
634,vaugrigneuse,91640,2.11667,48.6
318,janville-sur-juine,91510,2.26667,48.5167
225,etiolles,91450,2.46667,48.6333
339,linas,91310,2.26667,48.6333
533,saclas,91690,2.11667,48.3667
148,chauffour-les-etrechy,91580,2.16667,48.5
560,saint-jean-de-beauregard,91940,2.16667,48.6667
434,morsang-sur-orge,91390,2.35,48.6667
326,juvisy-sur-orge,91260,2.38333,48.6833
130,chalo-saint-mars,91780,2.06667,48.4333
635,vauhallan,91430,2.2,48.7333
131,chalou-moulineux,91740,2.01667,48.3833
648,vert-le-grand,91810,2.36667,48.5667
421,montgeron,91230,2.45,48.7
587,saulx-les-chartreux,91160,2.26667,48.6833
482,pecqueuse,91470,2.05,48.65
175,corbreuse,91410,1.95,48.5
103,bretigny-sur-orge,91220,2.31667,48.6167
81,boissy-le-sec,91870,2.08333,48.4667
667,villemoisson-sur-orge,91360,2.31667,48.6667
540,saint-cheron-91,91530,2.11667,48.55
86,bondoufle,91070,2.38333,48.6167
179,coudray-montceaux,91830,2.5,48.5667
525,roinville-91,91410,2.03333,48.5333
112,brouy,91150,2.26667,48.3167
579,saint-vrain-91,91770,2.33333,48.5333
593,sermaise-91,91530,2.08333,48.5333
538,saint-aubin-91,91190,2.13333,48.7167
671,villeneuve-sur-auvers,91580,2.25,48.4667
534,saclay,91400,2.16667,48.7333
207,egly,91520,2.21667,48.5833
433,morigny-champigny,91150,2.2,48.45
507,prunay-sur-essonne,91720,2.37361,48.3575
553,saint-germain-les-corbeil,91250,2.48333,48.6167
121,buno-bonnevaux,91720,2.38333,48.35
619,torfou-91,91730,2.23333,48.5333
240,fontaine-la-riviere,91690,2.15,48.35
315,itteville,91760,2.33333,48.5167
105,breuillet-91,91650,2.16667,48.5667
679,villiers-le-bacle,91190,2.11667,48.7167
156,cheptainville,91630,2.26667,48.55
330,lardy,91510,2.26667,48.5167
376,marolles-en-hurepoix,91630,2.3,48.5667
662,villeconin,91580,2.11667,48.5167
549,sainte-genevieve-des-bois-91,91700,2.33333,48.6333
115,bruyeres-le-chatel,91680,2.2,48.6
589,savigny-sur-orge,91600,2.35,48.6667
546,saint-cyr-sous-dourdan,91410,2.03333,48.5667
461,ollainville-91,91290,2.21667,48.5833
399,mespuits,91150,2.26667,48.35
495,plessis-saint-benoist,91410,2,48.4333
184,courdimanche-sur-essonne,91720,2.37778,48.4181
180,courances,91490,2.46667,48.4333
338,limours,91470,2.08333,48.65
411,molieres-91,91470,2.06667,48.6667
345,longjumeau,91160,2.3,48.7
581,saint-yon,91650,2.18333,48.5667
51,neuilly-sur-seine,92200,2.26667,48.8833
20,chatillon-92,92320,2.28333,48.8
9,bois-colombes,92270,2.26667,48.9167
62,puteaux,92800,2.23333,48.8667
23,clamart,92140,2.26667,48.8
48,meudon,92190,2.24167,48.8083
47,marnes-la-coquette,92430,2.175,48.8333
40,issy-les-moulineaux,92130,2.26667,48.8167
76,vaucresson,92420,2.175,48.8333
63,rueil-malmaison,92500,2.2,48.8833
2,antony,92160,2.3,48.75
60,plessis-robinson,92350,2.26667,48.7833
44,levallois-perret,92300,2.28333,48.9
12,boulogne-billancourt,92100,2.25,48.8333
4,asnieres-sur-seine,92600,2.28556,48.9112
25,colombes,92700,2.25,48.9167
32,fontenay-aux-roses,92260,2.28333,48.7833
33,garches,92380,2.18333,48.8417
78,villeneuve-la-garenne,92390,2.33333,48.9333
26,courbevoie,92400,2.25222,48.8973
49,montrouge,92120,2.31667,48.8167
19,chatenay-malabry,92290,2.26667,48.7667
24,clichy,92110,2.3,48.9
75,vanves,92170,2.3,48.8333
77,ville-d-avray,92410,2.19167,48.825
73,suresnes,92150,2.23333,48.8667
72,sevres,92310,2.2,48.8167
71,sceaux-92,92330,2.28333,48.7833
22,chaville,92370,2.2,48.8
35,garenne-colombes,92250,2.25,48.9
36,gennevilliers,92230,2.3,48.9333
50,nanterre,92000,2.2,48.9
64,saint-cloud,92210,2.21667,48.8417
46,malakoff,92240,2.3,48.8167
7,bagneux-92,92220,2.3,48.8
14,bourg-la-reine,92340,2.31667,48.775
13,bourget,93350,2.41667,48.9333
6,bagnolet,93170,2.41667,48.8667
27,courneuve,93120,2.38333,48.9167
57,pavillons-sous-bois,93320,2.51667,48.9
71,sevran,93270,2.53333,48.9333
77,villemomble,93250,2.5,48.8833
48,montreuil-93,93100,2.43333,48.8667
46,livry-gargan,93190,2.55,48.9167
5,aulnay-sous-bois,93600,2.51667,48.95
30,dugny,93440,2.41667,48.95
15,coubron,93470,2.58333,48.9167
79,villetaneuse,93430,2.34167,48.9583
62,raincy,93340,2.51667,48.9
66,saint-denis-93,93200,2.35833,48.9333
45,lilas,93260,2.43333,48.8833
14,clichy-sous-bois,93390,2.55,48.9167
51,noisy-le-grand,93160,2.56667,48.85
63,romainville,93230,2.43333,48.8833
1,aubervilliers,93300,2.38333,48.9167
53,noisy-le-sec,93130,2.46667,48.8833
78,villepinte-93,93420,2.53333,48.9667
8,bobigny,93000,2.45,48.9
59,pierrefitte-sur-seine,93380,2.36667,48.9667
73,tremblay-en-france,93290,2.57639,48.9562
74,vaujours,93410,2.56667,48.9333
47,montfermeil,93370,2.56667,48.9
39,île-saint-denis,93450,2.33333,48.9333
61,pre-saint-gervais,93310,2.4,48.8833
72,stains,93240,2.38333,48.95
55,pantin,93500,2.4,48.9
49,neuilly-plaisance,93360,2.51667,48.8667
64,rosny-sous-bois,93110,2.48333,48.8667
70,saint-ouen-93,93400,2.33333,48.9
33,gournay-sur-marne,93460,2.56667,48.8667
10,bondy,93140,2.46667,48.9
31,epinay-sur-seine,93800,2.30833,48.95
50,neuilly-sur-marne,93330,2.53333,48.85
29,drancy,93700,2.45,48.9333
7,blanc-mesnil,93150,2.45,48.9333
32,gagny,93220,2.53333,48.8833
33,fontenay-sous-bois,94120,2.48333,48.85
70,santeny,94440,2.56667,48.7167
38,haÿ-les-roses,94240,2.33333,48.7833
44,limeil-brevannes,94450,2.48333,48.7333
2,alfortville,94140,2.41667,48.8
59,plessis-trevise,94420,2.56667,48.8167
22,choisy-le-roi,94600,2.41667,48.7667
67,saint-mande,94160,2.41667,48.8333
34,fresnes-94,94260,2.31667,48.75
79,villiers-sur-marne,94350,2.55,48.8333
43,kremlin-bicetre,94270,2.36667,48.8167
4,boissy-saint-leger,94470,2.51667,48.75
60,queue-en-brie,94510,2.58333,48.7833
55,ormesson-sur-marne,94490,2.55,48.7833
3,arcueil,94110,2.33333,48.8
48,marolles-en-brie-94,94440,2.55,48.7333
75,villecresnes,94440,2.53333,48.7167
58,perreux-sur-marne,94170,2.5,48.85
74,valenton,94460,2.46667,48.75
52,nogent-sur-marne,94130,2.48333,48.8333
16,cachan,94230,2.33333,48.7833
68,saint-maur-des-fosses,94100,2.5,48.8
65,rungis,94150,2.35,48.75
73,thiais,94320,2.38333,48.7667
71,sucy-en-brie,94880,2.53333,48.7667
47,mandres-les-roses,94520,2.55,48.7
80,vincennes,94300,2.43333,48.85
18,charenton-le-pont,94220,2.41667,48.8167
69,saint-maurice-94,94410,2.45833,48.8167
15,bry-sur-marne,94360,2.51667,48.8333
11,bonneuil-sur-marne,94380,2.48333,48.7667
42,joinville-le-pont,94340,2.46667,48.8167
1,ablon-sur-seine,94480,2.41667,48.7167
53,noiseau,94880,2.55,48.7833
37,gentilly,94250,2.33333,48.8167
76,villejuif,94800,2.36667,48.8
81,vitry-sur-seine,94400,2.4,48.7833
21,chevilly-larue,94550,2.35,48.7667
19,chennevieres-sur-marne,94430,2.51667,48.8
56,perigny-94,94520,2.55,48.7
17,champigny-sur-marne,94500,2.51667,48.8167
41,ivry-sur-seine,94200,2.38333,48.8167
46,maisons-alfort,94700,2.43333,48.8
54,orly,94310,2.4,48.75
77,villeneuve-le-roi,94290,2.41667,48.7333
78,villeneuve-saint-georges,94190,2.45,48.7333
28,creteil,94000,2.46667,48.7833
42,baillet-en-france,95560,2.3,49.0667
476,osny,95520,2.06667,49.0667
309,hodent,95420,1.76667,49.15
429,montreuil-sur-epte,95770,1.68333,49.1833
127,cergy,95000,2.06667,49.0333
154,chennevieres-les-louvres,95380,2.55,49.05
426,montlignon,95680,2.28333,49.0167
241,fontenay-en-parisis,95190,2.45,49.05
229,ezanville,95460,2.36667,49.0333
450,neuville-sur-oise,95000,2.06667,49.0167
535,sagy-95,95450,1.95,49.05
610,themericourt,95450,1.9,49.0833
120,butry-sur-oise,95430,2.2,49.0833
493,plessis-luzarches,95270,2.45,49.1
323,jouy-le-moutier,95280,2.03333,49.0167
365,mareil-en-france,95850,2.43333,49.0667
102,breancon,95640,2.01667,49.15
150,chaussy-95,95710,1.68333,49.1167
627,vallangoujard,95810,2.11667,49.1333
355,magny-en-vexin,95420,1.78333,49.15
55,bellefontaine-95,95270,2.46667,49.1
298,haravilliers,95640,2.05,49.1833
604,survilliers,95470,2.55,49.1
303,heaulme,95640,2,49.1667
181,courcelles-sur-viosne,95650,2,49.0833
110,brignancourt,95640,1.95,49.1333
592,seraincourt-95,95450,1.86667,49.0333
641,vemars,95470,2.56667,49.0667
199,domont,95330,2.33333,49.0333
88,bonneuil-en-france,95500,2.43333,48.9667
428,montmorency,95160,2.33333,49
116,bruyeres-sur-oise,95820,2.31667,49.1667
212,epiais-les-louvres,95380,2.55,49.0333
422,montgeroult,95650,2,49.0833
369,margency,95580,2.3,49
500,pontoise,95300,2.1,49.05
387,menouville,95810,2.1,49.15
166,clery-en-vexin,95420,1.85,49.1333
169,commeny,95450,1.9,49.1167
213,epiais-rhus,95810,2.06667,49.1167
637,vaureal,95490,2.03333,49.0333
101,bray-et-lû,95710,1.65,49.1333
371,marly-la-ville,95670,2.5,49.0833
483,perchay,95450,1.93333,49.1167
271,genicourt,95650,2.06667,49.0833
12,amenucourt,95510,1.65,49.1
170,condecourt,95450,1.95,49.0333
288,groslay,95410,2.35,48.9833
388,menucourt,95180,1.98333,49.0167
580,saint-witz,95470,2.56667,49.0833
489,piscop,95350,2.35,49.0167
459,nucourt,95420,1.85,49.1667
23,arronville,95810,2.1,49.1833
306,herblay,95220,2.16667,49
26,asnieres-sur-oise,95270,2.35,49.1333
504,presles-95,95590,2.3,49.1167
331,lassy-95,95270,2.45,49.1
14,andilly-95,95580,2.3,49
301,haute-isle,95780,1.66667,49.0833
149,chaumontel,95270,2.43333,49.1167
660,villaines-sous-bois,95570,2.36667,49.0833
219,ermont,95120,2.26667,48.9833
39,auvers-sur-oise,95760,2.16667,49.0667
539,saint-brice-sous-foret,95350,2.36667,49
24,arthies,95420,1.78333,49.1
287,grisy-les-platres,95810,2.05,49.1333
509,puiseux-en-france,95380,2.48333,49.0667
280,goussainville-95,95190,2.46667,49.0167
438,moussy-95,95640,1.91667,49.1333
488,pierrelaye,95480,2.16667,49.0167
252,franconville-95,95130,2.23333,48.9833
351,louvres,95380,2.5,49.0333
282,gouzangrez,95450,1.91667,49.1167
54,bellay-en-vexin,95750,1.88333,49.15
277,gonesse,95500,2.45,48.9833
139,chapelle-en-vexin,95420,1.73333,49.1833
304,hedouville,95690,2.16667,49.15
676,villers-en-arthies,95510,1.73333,49.1
566,saint-martin-du-tertre-95,95270,2.35,49.1
594,seugy,95270,2.4,49.1167
527,roissy-en-france,95700,2.51667,49
78,boissy-l-aillerie,95650,2.03333,49.0667
257,frette-sur-seine,95530,2.18333,48.9667
690,wy-dit-joli-village,95420,1.83333,49.1
197,deuil-la-barre,95170,2.33333,48.9833
63,bezons,95870,2.21667,48.9333
183,courdimanche,95800,2,49.0333
529,ronquerolles,95340,2.21667,49.1667
555,saint-gratien-95,95210,2.28333,48.9667
58,bernes-sur-oise,95340,2.3,49.1667
446,nesles-la-vallee,95690,2.18333,49.1333
142,chars,95750,1.93333,49.1667
652,viarmes,95270,2.36667,49.1333
447,neuilly-en-vexin,95640,1.98333,49.1667
607,taverny,95150,2.21667,49.0333
60,bessancourt,95550,2.21667,49.0333
658,vigny-95,95450,1.93333,49.0833
2,ableiges,95450,1.98333,49.0833
52,beaumont-sur-oise,95260,2.28333,49.1333
611,theuville-95,95810,2.06667,49.15
541,saint-clair-sur-epte,95770,1.68333,49.2
656,vienne-en-arthies,95510,1.73333,49.0667
176,cormeilles-en-parisis,95240,2.2,48.9833
328,labbeville,95690,2.15,49.1333
341,livilliers,95300,2.1,49.1
141,charmont-95,95420,1.78333,49.1333
91,bouffemont,95570,2.3,49.05
59,berville-95,95810,2.06667,49.1833
582,sannois,95110,2.25,48.9667
675,villeron,95380,2.53333,49.05
205,ecouen,95440,2.38333,49.0167
543,saint-cyr-en-arthies,95510,1.75,49.0667
574,saint-prix-95,95390,2.26667,49.0167
211,ennery-95,95300,2.1,49.0667
563,saint-leu-la-foret,95320,2.25,49.0167
28,attainville,95570,2.35,49.05
56,belloy-en-france,95270,2.38333,49.0833
258,frouville,95690,2.15,49.15
625,us,95450,1.96667,49.1
134,champagne-sur-oise,95660,2.25,49.1333
74,boisemont-95,95000,2,49.0167
151,chauvry,95560,2.26667,49.05
11,ambleville-95,95710,1.7,49.15
61,bethemont-la-foret,95840,2.25,49.05
612,thillay,95500,2.46667,49
572,saint-ouen-l-aumone,95310,2.11667,49.05
353,maffliers,95560,2.31667,49.0833
456,noisy-sur-oise,95270,2.33333,49.1333
445,nerville-la-foret,95590,2.28333,49.0833
487,persan,95340,2.26667,49.15
313,isle-adam,95290,2.23333,49.1167
268,garges-les-gonesse,95140,2.41667,48.9667
427,montmagny,95360,2.35,48.9667
424,montigny-les-cormeilles,95370,2.18333,48.9833
177,cormeilles-en-vexin,95830,2.01667,49.1167
157,cherence,95510,1.68333,49.0833
462,omerville,95420,1.71667,49.1333
352,luzarches,95270,2.41667,49.1167
8,aincourt,95510,1.78333,49.0667
40,avernes,95450,1.86667,49.0833
308,herouville,95300,2.13333,49.1
254,fremecourt,95830,2,49.1167
253,fremainville,95450,1.86667,49.0667
554,saint-gervais-95,95420,1.76667,49.1667
119,buhy,95770,1.68333,49.2
203,eaubonne,95600,2.28333,49
628,valmondois,95760,2.2,49.1
430,montsoult,95560,2.31667,49.0667
480,parmain,95620,2.21667,49.1167
523,roche-guyon,95780,1.63333,49.0833
18,argenteuil,95100,2.25,48.95
491,plessis-bouchard,95130,2.23333,49
680,villiers-le-bel,95400,2.38333,49
218,eragny,95610,2.1,49.0167
633,vaudherland,95500,2.48333,49
259,gadancourt,95450,1.86667,49.1
585,sarcelles,95200,2.38333,49
348,longuesse,95450,1.93333,49.0667
452,nointel-95,95590,2.3,49.1333
492,plessis-gassot,95720,2.41667,49.0333
394,mery-sur-oise,95540,2.2,49.0667
392,meriel,95630,2.2,49.0833
598,soisy-sous-montmorency,95230,2.3,48.9833
46,banthelu,95420,1.81667,49.1333
295,guiry-en-vexin,95450,1.85,49.1333
584,santeuil-95,95640,1.95,49.1333
256,frepillon,95740,2.21667,49.05
94,bouqueval,95720,2.43333,49.0167
214,epinay-champlatreux,95270,2.41667,49.0833
682,villiers-le-sec-95,95720,2.4,49.0667
51,beauchamp,95250,2.2,49.0167
395,mesnil-aubry,95720,2.4,49.05
144,chatenay-en-france,95190,2.45,49.0667
210,enghien-les-bains,95880,2.31667,48.9667
270,genainville,95420,1.75,49.1333
370,marines,95640,1.98333,49.15
436,mours,95260,2.26667,49.1333
19,arnouville,95400,2.41667,48.9833
316,jagny-sous-bois,95850,2.45,49.0833
510,puiseux-pontoise,95650,2.01667,49.05
409,moisselles,95570,2.33333,49.05
651,vetheuil,95780,1.7,49.0667
678,villiers-adam,95840,2.23333,49.0667
379,maudetour-en-vexin,95420,1.78333,49.1
250,fosses-95,95470,2.48333,49.1
100,cristinacce,20126,8.84029,42.2392
108,evisa,20126,8.8014,42.2537
279,serriera,20147,8.70834,42.3014
131,guagno,20160,8.94862,42.1687
27,azzana,20121,8.92417,42.1175
204,pastricciola,20121,8.98417,42.1398
259,rezza,20121,8.94306,42.1253
262,rosazia,20121,8.87501,42.1278
266,salice,20121,8.90084,42.1206
28,balogna,20160,8.77917,42.1778
174,murzo,20160,8.82723,42.1681
19,arbori,20160,8.79695,42.1417
348,vico,20160,8.7989,42.1664
65,cargese,20130,8.59473,42.1353
198,ota,20150,8.74362,42.2581
203,partinello,20147,8.68251,42.312
324,tavera,20163,9.01556,42.0684
40,bocognano,20136,9.05668,42.0812
345,vero,20172,8.93251,42.0631
144,lopigna,20139,8.84334,42.1012
22,arro,20151,8.8139,42.0928
70,casaglione,20111,8.78806,42.0678
14,ambiegna,20151,8.79251,42.0839
90,coggia,20160,8.7489,42.1231
196,orto,20125,8.93251,42.1867
240,poggiolo,20125,8.90973,42.177
282,soccia,20125,8.91112,42.1898
154,marignana,20141,8.80084,42.2331
258,renno,20160,8.8264,42.2106
31,bastelica,20119,9.05084,42.002
209,peri,20167,8.92084,42.0042
330,ucciani,20133,8.97862,42.0445
62,carbuccia,20133,8.95362,42.0409
271,sarrola-carcopino,20167,8.84279,42.0275
323,tavaco,20167,8.89806,42.0364
60,cannelle,20151,8.82056,42.0495
270,sari-d-orcino,20151,8.82751,42.06
48,calcatoggio,20111,8.76723,42.0284
336,valle-di-mezzana,20167,8.82501,42.0256
17,appietto,20167,8.76806,42.0139
295,sant-andrea-d-orcino,20151,8.8089,42.0464
141,letia,20160,8.84751,42.1903
212,piana,20115,8.6364,42.2392
200,palneca,20134,9.17334,41.9698
89,ciamannacce,20134,9.14751,41.952
99,cozzano,20148,9.15473,41.9345
322,tasso,20134,9.10445,41.9448
268,sampolo,20134,9.12362,41.9423
326,tolla,20117,8.97223,41.9753
181,ocana,20117,8.93445,41.9595
103,cuttoli-corticchiato,20167,8.9064,41.9887
1,afa,20167,8.79556,41.9839
6,alata,20167,8.74306,41.977
351,villanova,20167,8.66779,41.9595
197,osani,20147,8.63223,42.3234
94,corrano,20168,9.06445,41.8898
359,zicavo,20132,9.13029,41.9073
133,guitera-les-bains,20153,9.08668,41.9139
312,santa-maria-siche,20190,8.97834,41.8762
253,quasquara,20142,9.01084,41.9006
358,zevaco,20173,9.04945,41.8925
56,campo,20142,9.00445,41.8914
119,frasseto,20157,9.02223,41.8962
85,cauro,20117,8.9139,41.917
104,eccica-suarella,20117,8.9064,41.9228
32,bastelicaccia,20129,8.8239,41.9239
4,ajaccio,20000,8.7364,41.9256
